FileName,Method,ClassName,Severity,Smell
BooleanLiteralAST.java,computeExceptions(),BooleanLiteralAST,1,feature-envy
BooleanLiteralAST.java,computeValue(),BooleanLiteralAST,1,feature-envy
BooleanLiteralAST.java,getVarList(),BooleanLiteralAST,1,feature-envy
JavaParser.java,compilationUnit(),JavaParser,1,feature-envy
MT940.java,MT940(MainFrameAccountChooser),MT940,1,feature-envy
AccountEntriesPanel.java,getListCellRendererComponent(JListObjectintbooleanboolean),AccountEntriesPanel.EntryCellRenderer,3,feature-envy
JavaFileGenerator.java,JavaFileGenerator(StringMap),JavaFileGenerator,1,feature-envy
JavaFileGenerator.java,generate(PrintWriter),JavaFileGenerator,1,feature-envy
JavaFileGenerator.java,peekLine(BufferedReader),JavaFileGenerator,1,feature-envy
JavaFileGenerator.java,getLine(BufferedReader),JavaFileGenerator,1,feature-envy
JavaFileGenerator.java,evaluate(String),JavaFileGenerator,1,feature-envy
JJDoc.java,emitTokenProductions(GeneratorList),JJDoc,1,feature-envy
Semanticize.java,start(),Semanticize,3,feature-envy
OptionsDialog.java,OptionsDialog(FrameStringStringString),OptionsDialog,1,feature-envy
OptionsDialog.java,OptionsDialog(DialogStringStringString),OptionsDialog,1,feature-envy
OptionsDialog.java,addOptionGroup(OptionGroup),OptionsDialog,1,feature-envy
OptionsDialog.java,addOptionPane(OptionPane),OptionsDialog,1,feature-envy
jsXe.java,main(String[]),jsXe,1,feature-envy
DOMSerializer.java,rSerializeNode(WriterNodeStringStringintintint),DOMSerializer,3,feature-envy
JUnit3Builder.java,runnerForClass(Class),JUnit3Builder,1,feature-envy
JUnit3Builder.java,isPre4Test(Class),JUnit3Builder,1,feature-envy
IgnoredBuilder.java,runnerForClass(Class),IgnoredBuilder,1,feature-envy
CheckboxTableDecorator.java,setId(String),CheckboxTableDecorator,1,feature-envy
CheckboxTableDecorator.java,setFieldName(String),CheckboxTableDecorator,1,feature-envy
CheckboxTableDecorator.java,init(PageContextObjectTableModel),CheckboxTableDecorator,1,feature-envy
CheckboxTableDecorator.java,finish(),CheckboxTableDecorator,1,feature-envy
HtmlTagUtil.java,abbreviateHtmlString(Stringintboolean),HtmlTagUtil,1,feature-envy
ObjectInputStreamSupport.java,ObjectInputStreamSupport(InputStreamClassLoader),ObjectInputStreamSupport,1,feature-envy
ObjectInputStreamSupport.java,resolveClass(ObjectStreamClass),ObjectInputStreamSupport,1,feature-envy
DefaultDynamicMBean.java,DefaultDynamicMBean(Object),DefaultDynamicMBean,1,feature-envy
DefaultDynamicMBean.java,getStandardMBeanObject(),DefaultDynamicMBean,1,feature-envy
DefaultDynamicMBean.java,makeMBeanInfo(),DefaultDynamicMBean,1,feature-envy
DefaultDynamicMBean.java,invoke(StringObject[]String[]),DefaultDynamicMBean,2,feature-envy
DefaultDynamicMBean.java,setAttribute(Attribute),DefaultDynamicMBean,3,feature-envy
MBeanServerImpl.java,createMBean(StringObjectNameObject[]String[]),MBeanServerImpl,1,feature-envy
ByteBufferOutputStream.java,setDebug(boolean),ByteBufferOutputStream,1,feature-envy
ByteBufferOutputStream.java,isLoggable(Level),ByteBufferOutputStream,1,feature-envy
ByteBufferOutputStream.java,ByteBufferOutputStream(ArrayListClientHandler),ByteBufferOutputStream,1,feature-envy
ByteBufferOutputStream.java,close(),ByteBufferOutputStream,1,feature-envy
Propertie.java,addToPanel(ContainerGridBagConstraintsPropertiePanelQSAdminMain),Propertie,1,feature-envy
SecureStoreManager.java,loadKeyManagers(QuickServerConfig),SecureStoreManager,3,feature-envy
PluginArchiver.java,pack(PluginDescriptorPathResolverFile),PluginArchiver,1,feature-envy
PluginArchiver.java,pack(PluginFragmentPathResolverFile),PluginArchiver,1,feature-envy
PluginArchiver.java,pack(URLStringFile),PluginArchiver,1,feature-envy
PluginArchiver.java,pack(PluginRegistryPathResolverFile),PluginArchiver,1,feature-envy
BaseJpfTask.java,initRegistry(boolean),BaseJpfTask,1,feature-envy
PluginRegistryImpl.java,register(URL[]),PluginRegistryImpl,1,feature-envy
CustomPermissionsURLClassLoader.java,CustomPermissionsURLClassLoader(URL[]MapClassLoader),CustomPermissionsURLClassLoader,1,feature-envy
CustomPermissionsURLClassLoader.java,loadClass(String),CustomPermissionsURLClassLoader,1,feature-envy
CustomPermissionsURLClassLoader.java,findClass(String),CustomPermissionsURLClassLoader,1,feature-envy
CustomPermissionsURLClassLoader.java,decorateException(StringClassNotFoundException),CustomPermissionsURLClassLoader,1,feature-envy
PoolElement.java,PoolElement(ConnectionPoolConnectionDbPropertiesint),PoolElement,1,feature-envy
PoolElement.java,isValid(),PoolElement,1,feature-envy
PoolElement.java,cleanup(),PoolElement,1,feature-envy
PoolElement.java,readColumns(UserResultSet),PoolElement,3,feature-envy
PoolElement.java,logoutUser(User),PoolElement,3,feature-envy
CmdKickToRoom.java,execute(MessageStateString),CmdKickToRoom,3,feature-envy
HtmlEncoder.java,encode(StringStringBufferbooleanSet),HtmlEncoder,1,feature-envy
UML2JagGenerator.java,UML2JagGenerator(ConsoleLogger),UML2JagGenerator,1,feature-envy
UML2JagGenerator.java,UML2JagGenerator(),UML2JagGenerator,1,feature-envy
UML2JagGenerator.java,generateXML(StringString),UML2JagGenerator,1,feature-envy
UML2JagGenerator.java,createEntityEJBs(SimpleModel),UML2JagGenerator,4,feature-envy
UML2JagGenerator.java,createSessionEJBs(SimpleModel),UML2JagGenerator,3,feature-envy
SkeletValidator.java,validateSkelet(),SkeletValidator,3,feature-envy
SphericalLens.java,update(ParameterListSunflowAPI),SphericalLens,1,feature-envy
SphericalLens.java,getRay(floatfloatintintdoubledoubledouble),SphericalLens,1,feature-envy
PinholeLens.java,PinholeLens(),PinholeLens,1,feature-envy
PinholeLens.java,update(ParameterListSunflowAPI),PinholeLens,1,feature-envy
PinholeLens.java,update(),PinholeLens,1,feature-envy
Bitmap.java,Bitmap(Stringboolean),Bitmap,1,feature-envy
PhongShader.java,scatterPhoton(ShadingStateColor),PhongShader,3,feature-envy
KDTree.java,buildTree(floatfloatfloatfloatfloatfloatKDTree.BuildTaskintIntArrayintIntArrayKDTree.BuildStats),KDTree,1,feature-envy
BucketRenderer.java,renderBucket(DisplayintintintIntersectionState),BucketRenderer,1,feature-envy
RPObjectDAO.java,RPObjectDAO(RPObjectFactory),RPObjectDAO,1,feature-envy
RPObject.java,getDifferences(RPObjectRPObject),RPObject,1,feature-envy
CollectionPermutationIter.java,CollectionPermutationIter(Set),CollectionPermutationIter,1,feature-envy
CollectionPermutationIter.java,CollectionPermutationIter(List),CollectionPermutationIter,1,feature-envy
CollectionPermutationIter.java,CollectionPermutationIter(ListArrayPermutationsIter),CollectionPermutationIter,1,feature-envy
CollectionPermutationIter.java,hasNext(),CollectionPermutationIter,1,feature-envy
AbstractBaseGraph.java,AbstractBaseGraph(EdgeFactorybooleanboolean),AbstractBaseGraph,2,feature-envy
KShortestPathsIterator.java,KShortestPathsIterator(GraphObjectObjectint),KShortestPathsIterator,3,feature-envy
DeclaredExceptionTable.java,get(int),DeclaredExceptionTable,1,feature-envy
DeclaredExceptionTable.java,size(),DeclaredExceptionTable,1,feature-envy
DeclaredExceptionTable.java,length(),DeclaredExceptionTable,1,feature-envy
DeclaredExceptionTable.java,clone(),DeclaredExceptionTable,1,feature-envy
OptsParser.java,parse(String[]),OptsParser,1,feature-envy
DataFactory.java,mergeload(File),DataFactory,1,feature-envy
InstrVisitor.java,clinitHeader(InstrVisitorint),InstrVisitor.clinitHeader,3,feature-envy
ReportGenerator.java,embedSrcFile(SrcFileItemHTMLDocumentIntObjectMapSourcePathCache),ReportGenerator,3,feature-envy
AbstractReportGenerator.java,initialize(IMetaDataICoverageDataSourcePathCacheIProperties),AbstractReportGenerator,3,feature-envy
BridgePatternParser.java,BridgePatternParser(String),BridgePatternParser,1,feature-envy
ThreadPatternConverter.java,ThreadPatternConverter(),ThreadPatternConverter,1,feature-envy
ConnectionFactory.java,isValidConnectString(String),ConnectionFactory,1,feature-envy
ConnectionFactory.java,createConnection(String),ConnectionFactory,1,feature-envy
AbstractAxionBlob.java,getBinaryStream(),AbstractAxionBlob,1,feature-envy
BaseArrayIndex.java,supportsOperator(ComparisonOperator),BaseArrayIndex,3,feature-envy
AxionSqlParser.java,SqlTableList(FromNode),AxionSqlParser,2,feature-envy
SelectCommand.java,processFromTree(FromNodeDatabase),SelectCommand,3,feature-envy
AnnealingLayoutSettings.java,AnnealingLayoutSettings(AnnealingLayoutAlgorithmboolean),AnnealingLayoutSettings,1,feature-envy
AnnealingLayoutSettings.java,revert(),AnnealingLayoutSettings,1,feature-envy
GEMLayoutSettings.java,setOptimizationConfiguration(Properties),GEMLayoutSettings,4,feature-envy
JGraphGEOCodec.java,decode(JGraphDefaultGraphCellDefaultGraphCellDefaultGraphCellInputStreamintint),JGraphGEOCodec,1,feature-envy
MDIContainer.java,construct(),MDIContainer,3,feature-envy
CsWord.java,CsWord(intint),CsWord,1,feature-envy
DefaultProjectManager.java,jextEventFired(JextEvent),DefaultProjectManager,2,feature-envy
JavaParser15Debug.java,_formatPackage(String),JavaParser15Debug,1,feature-envy
JavaParser15Debug.java,parse(),JavaParser15Debug,1,feature-envy
JavaParser15Debug.java,parseImportUnit(),JavaParser15Debug,1,feature-envy
XMLSchedulingDataProcessor.java,XMLSchedulingDataProcessor(ClassLoadHelper),XMLSchedulingDataProcessor,1,feature-envy
XMLSchedulingDataProcessor.java,initDocumentParser(),XMLSchedulingDataProcessor,1,feature-envy
XMLSchedulingDataProcessor.java,resolveSchemaSource(),XMLSchedulingDataProcessor,1,feature-envy
XMLSchedulingDataProcessor.java,process(InputSource),XMLSchedulingDataProcessor,2,feature-envy
XMLSchedulingDataProcessor.java,scheduleJobs(Scheduler),XMLSchedulingDataProcessor,2,feature-envy
JobStoreSupport.java,clusterRecover(ConnectionList),JobStoreSupport,3,feature-envy
MP3Frame.java,getBitRate(),MP3Frame,1,feature-envy
MP3Frame.java,getSampleRate(),MP3Frame,1,feature-envy
MP3Frame.java,isStereo(),MP3Frame,1,feature-envy
MP3Helper.java,getSoundDefinition(InputStream),MP3Helper,3,feature-envy
WebMacro.java,convert(String),WebMacro,1,feature-envy
WebMacro.java,extractPath(String),WebMacro,1,feature-envy
AnakiaTask.java,process(StringDocument),AnakiaTask,1,feature-envy
SimpleMBean.java,findGetterSetter(ClassStringClass),SimpleMBean,1,feature-envy
PageViewPlugin.java,execute(WikiContextMap),PageViewPlugin.PageViewManager,3,feature-envy
RecentChangesPlugin.java,execute(WikiContextMap),RecentChangesPlugin,3,feature-envy
JGraphExampleLayoutCache.java,JGraphExampleLayoutCache(),JGraphExampleLayoutCache,1,feature-envy
JGraphExampleLayoutCache.java,JGraphExampleLayoutCache(JGraphExampleGraph),JGraphExampleLayoutCache,1,feature-envy
JGraphMedianHybridCrossingReduction.java,transpose(intJGraphHierarchyModel),JGraphMedianHybridCrossingReduction,1,feature-envy
FlyweightUIComponent.java,installAttributes(ObjectCellViewbooleanJGraph),FlyweightUIComponent,2,feature-envy
DataTransactionLogEntry.java,DataTransactionLogEntry(),DataTransactionLogEntry,1,feature-envy
DataTransactionLogEntry.java,DataTransactionLogEntry(ExternalXidString),DataTransactionLogEntry,1,feature-envy
DataTransactionLogEntry.java,DataTransactionLogEntry(ExternalXidStringlong),DataTransactionLogEntry,1,feature-envy
ProxyGenerator.java,generateMethod(MethodSourceWriter),ProxyGenerator,1,feature-envy
URIHelper.java,convertHostToAddress(URI),URIHelper,3,feature-envy
UserAdapter.java,addDebt(Userdouble),UserAdapter,1,feature-envy
UserAdapter.java,findUser(String),UserAdapter,1,feature-envy
ListParser2.java,parseTable(TableTestResults),ListParser2,3,feature-envy
NumericalIntegration.java,NumericalIntegration(),NumericalIntegration,1,feature-envy
Exponential.java,Exponential(),Exponential,1,feature-envy
ExponentialIntegral.java,ExponentialIntegral(),ExponentialIntegral,1,feature-envy
EigenvalueDecomposition.java,hqr2(),EigenvalueDecomposition,1,feature-envy
BitVector.java,forEachIndexFromToInState(intintbooleanIntProcedure),BitVector,1,feature-envy
PickableVertexPaintTransformer.java,transform(Object),PickableVertexPaintTransformer,1,feature-envy
GraphElementParser.java,GraphElementParser(ParserContext),GraphElementParser,1,feature-envy
GraphElementParser.java,parse(XMLEventReaderStartElement),GraphElementParser,3,feature-envy
JDBCResourceManager.java,createVariableBundle(StringVariableBundle),JDBCResourceManager,1,feature-envy
JDBCResourceManager.java,createMailcap(String),JDBCResourceManager,1,feature-envy
JDBCResourceManager.java,createPookaTrustManager(TrustManager[]String),JDBCResourceManager,1,feature-envy
SearchEntryPanel.java,setEnabled(boolean),SearchEntryPanel,3,feature-envy
LoadMessageThread.java,loadWaitingMessages(),LoadMessageThread,3,feature-envy
CachingFolderInfo.java,loadFolder(boolean),CachingFolderInfo,1,feature-envy
DesktopConfiguration.java,getName(),DesktopConfiguration,1,feature-envy
DesktopConfiguration.java,setName(String),DesktopConfiguration,1,feature-envy
DesktopConfiguration.java,setModified(boolean),DesktopConfiguration,1,feature-envy
Desktop.java,update(),Desktop.DesktopScreen,1,feature-envy
Email.java,run(),Email,3,feature-envy
InternetSlideshows.java,getPhotoDescriptions(String),InternetSlideshows,1,feature-envy
DefaultApplication.java,init(IContext),DefaultApplication,3,feature-envy
PersistentValueManager.java,savePersistentValue(StringStringDateint),PersistentValueManager,1,feature-envy
Traffic.java,getTrafficResults(StringStringStringStringString),Traffic,1,feature-envy
TiVoListener.java,resolveService(JmDNSStringStringServiceInfo),TiVoListener,3,feature-envy
HarvestAgentFactoryImpl.java,getHarvestAgent(Stringint),HarvestAgentFactoryImpl,1,feature-envy
HarvestAgentFactoryImpl.java,getLogReader(Stringint),HarvestAgentFactoryImpl,1,feature-envy
HarvesterStatusUtil.java,formatTime(long),HarvesterStatusUtil,1,feature-envy
InTrayController.java,processFormSubmission(HttpServletRequestHttpServletResponseObjectBindException),InTrayController,3,feature-envy
ProfileManager.java,createDefaultProfile(Agency),ProfileManager,3,feature-envy
TreeToolController.java,handle(HttpServletRequestHttpServletResponseObjectBindException),TreeToolController,4,feature-envy
GeneratePermissionTemplateController.java,processFormSubmission(HttpServletRequestHttpServletResponseObjectBindException),GeneratePermissionTemplateController,4,feature-envy
TargetManagerImpl.java,createBatchTargetInstances(AbstractTargetScheduleTargetGroupboolean),TargetManagerImpl,4,feature-envy
TargetManagerImpl.java,createTargetInstances(AbstractTargetScheduleboolean),TargetManagerImpl,3,feature-envy
CreateUserController.java,processFormSubmission(HttpServletRequestHttpServletResponseObjectBindException),CreateUserController,4,feature-envy
TargetSchedulesHandler.java,processOther(TabbedControllerTabHttpServletRequestHttpServletResponseObjectBindException),TargetSchedulesHandler,3,feature-envy
LogReaderController.java,handle(HttpServletRequestHttpServletResponseObjectBindException),LogReaderController,3,feature-envy
TargetSeedsHandler.java,processOther(TabbedControllerTabHttpServletRequestHttpServletResponseObjectBindException),TargetSeedsHandler,4,feature-envy
CaughtClassFilter.java,CaughtClassFilter(ClassVisitor),CaughtClassFilter,1,feature-envy
CaughtClassFilter.java,visitLibraryClass(LibraryClass),CaughtClassFilter,1,feature-envy
ReadWriteFieldMarker.java,visitConstantInstruction(ClazzMethodCodeAttributeintConstantInstruction),ReadWriteFieldMarker,2,feature-envy
SideEffectInstructionChecker.java,visitSimpleInstruction(ClazzMethodCodeAttributeintSimpleInstruction),SideEffectInstructionChecker,1,feature-envy
ReTrace.java,execute(),ReTrace,1,feature-envy
Utilities.java,stripJsessionId(String),Utilities,1,feature-envy
Utilities.java,escapeHTML(String),Utilities,1,feature-envy
Utilities.java,escapeHTML(Stringboolean),Utilities,1,feature-envy
Profile.java,save(),Profile,3,feature-envy
MetaWeblogAPIHandler.java,newPost(StringStringStringHashtableboolean),MetaWeblogAPIHandler,3,feature-envy
MailUtil.java,sendEmailNotification(WeblogEntryCommentRollerMessagesI18nMessagesboolean),MailUtil,2,feature-envy
MenuHelper.java,buildMenu(ParsedMenuStringUserWeblog),MenuHelper,3,feature-envy
MessageFolderWebHandler.java,MessageFolderWebHandler(),MessageFolderWebHandler,1,feature-envy
MessageFolderWebHandler.java,prepareAdd(GenericRequest),MessageFolderWebHandler,1,feature-envy
MessageFolderWebHandler.java,processAdd(GenericRequest),MessageFolderWebHandler,1,feature-envy
MessageFolderWebHandler.java,prepareList(GenericRequest),MessageFolderWebHandler,3,feature-envy
MessageFolderWebHandler.java,prepareDelete(GenericRequest),MessageFolderWebHandler,3,feature-envy
WatchWebHandler.java,sendMail_forMember(intStringTimestamp),WatchWebHandler,3,feature-envy
PmAttachmentWebHandler.java,processAdd(GenericRequestGenericResponse),PmAttachmentWebHandler,4,feature-envy
AttachmentWebHandler.java,processSearchAttachments(GenericRequestGenericResponse),AttachmentWebHandler,3,feature-envy
OnlineUserFactoryImpl.java,getAuthenticatedUser(GenericRequestGenericResponseStringStringboolean),OnlineUserFactoryImpl,3,feature-envy
AbstractTracker.java,AbstractTracker(StringString),AbstractTracker,1,feature-envy
AbstractTracker.java,initialize(CrawlController),AbstractTracker,1,feature-envy
AbstractTracker.java,run(),AbstractTracker,1,feature-envy
RegexpHTMLLinkExtractor.java,processGeneralTag(CharSequenceCharSequence),RegexpHTMLLinkExtractor,1,feature-envy
JobConfigureUtils.java,handleJobAction(CrawlJobHandlerHttpServletRequestHttpServletResponseStringStringString),JobConfigureUtils,1,feature-envy
ExtractorHTML.java,processGeneralTag(CrawlURICharSequenceCharSequence),ExtractorHTML,1,feature-envy
CrawlSettingsSAXHandler.java,CrawlSettingsSAXHandler(CrawlerSettings),CrawlSettingsSAXHandler,1,feature-envy
GanttXMLFileFilter.java,GanttXMLFileFilter(),GanttXMLFileFilter,1,feature-envy
ExtensionBasedFileFilter.java,ExtensionBasedFileFilter(StringString),ExtensionBasedFileFilter,1,feature-envy
ExtensionBasedFileFilter.java,accept(File),ExtensionBasedFileFilter,1,feature-envy
GanttMPXJOpen.java,processTask(TaskManagerMPXCalendarTaskDefaultMutableTreeNode),GanttMPXJOpen,3,feature-envy
CSVSettingsPanel.java,applyChanges(boolean),CSVSettingsPanel,3,feature-envy
GanttOptions.java,startElement(StringStringStringAttributes),GanttOptions.GanttXMLOptionsParser,4,feature-envy
BrowseHookFactory.java,BrowseHookFactory(),BrowseHookFactory,1,feature-envy
BrowseHookFactory.java,getPossibleNodeHooks(),BrowseHookFactory,1,feature-envy
BrowseHookFactory.java,getPossibleModeControllerHooks(),BrowseHookFactory,1,feature-envy
MindMapNodeDropListener.java,drop(DropTargetDropEvent),MindMapNodeDropListener,3,feature-envy
ImportMindmanagerFiles.java,importMindmanagerFile(File),ImportMindmanagerFiles,1,feature-envy
PasteAction.java,pasteStringWithoutRedisplay(TransferableMindMapNodebooleanboolean),PasteAction,1,feature-envy
BasicRulesTest.java,setUp(),BasicRulesTest,1,feature-envy
Benchmark.java,main(String[]),Benchmark,2,feature-envy
PdfCollection.java,PdfCollection(int),PdfCollection,1,feature-envy
PdfCollection.java,setInitialDocument(String),PdfCollection,1,feature-envy
PdfCollection.java,setSchema(PdfCollectionSchema),PdfCollection,1,feature-envy
PdfCollection.java,getSchema(),PdfCollection,1,feature-envy
Encoder.java,encode(StringErrorCorrectionLevelMapQRCode),Encoder,3,feature-envy
CMapParser.java,parse(InputStream),CMapParser,1,feature-envy
FactoryProperties.java,getFont(ChainedProperties),FactoryProperties,3,feature-envy
TIFFFaxDecoder.java,decode2D(byte[]byte[]intintlong),TIFFFaxDecoder,1,feature-envy
TIFFFaxDecoder.java,decodeT6(byte[]byte[]intintlong),TIFFFaxDecoder,1,feature-envy
PdfDocument.java,writeLineToContent(PdfLinePdfContentBytePdfContentByteObject[]float),PdfDocument,4,feature-envy
PdfContentByte.java,addImage(Imagefloatfloatfloatfloatfloatfloatboolean),PdfContentByte,3,feature-envy
AcroFields.java,setFieldProperty(StringStringObjectint[]),AcroFields,3,feature-envy
BidiOrder.java,resolveWeakTypes(intintbytebytebyte),BidiOrder,1,feature-envy
PdfPRow.java,writeCells(intintfloatfloatPdfContentByte[]),PdfPRow,4,feature-envy
SimpleBookmark.java,createOutlineAction(PdfDictionaryHashMapPdfWriterboolean),SimpleBookmark,3,feature-envy
HistoryButton.java,HistoryButton(intHelpHistoryModel),HistoryButton,1,feature-envy
HistoryButton.java,setEnabled(boolean),HistoryButton,1,feature-envy
HistoryButton.java,addActionListener(ActionListener),HistoryButton,1,feature-envy
HelpIndex.java,indexEditorHelp(),HelpIndex,2,feature-envy
ChunkCache.java,updateChunksUpTo(int),ChunkCache,3,feature-envy
Buffer.java,save(ViewStringbooleanboolean),Buffer,3,feature-envy
ExtendedGridLayout.java,buildGrid(ContainerListSetSet),ExtendedGridLayout,2,feature-envy
ColumbaTrayIcon.java,ColumbaTrayIcon(),ColumbaTrayIcon,1,feature-envy
ColumbaTrayIcon.java,getInstance(),ColumbaTrayIcon,1,feature-envy
ColumbaTrayIcon.java,addToSystemTray(IFrameMediator),ColumbaTrayIcon,1,feature-envy
ColumbaTrayIcon.java,setTooltip(String),ColumbaTrayIcon,1,feature-envy
SMTPServer.java,ensureAuthenticated(),SMTPServer,3,feature-envy
EudoraMailImportFilter.java,convertAndSaveMessage(StringStringIWorkerStatusControllerIMailbox),EudoraMailImportFilter,2,feature-envy
AbstractLocator.java,AbstractLocator(),AbstractLocator,1,feature-envy
AbstractLocator.java,locate(FigureFigure),AbstractLocator,1,feature-envy
BezierPointLocator.java,BezierPointLocator(int),BezierPointLocator,1,feature-envy
BezierPointLocator.java,BezierPointLocator(intint),BezierPointLocator,1,feature-envy
ODGStylesReader.java,readGraphicPropertiesElement(IXMLElementHashMap),ODGStylesReader,3,feature-envy
ODGStylesReader.java,readStylesElement(IXMLElement),ODGStylesReader,1,feature-envy
ODGInputFormat.java,toPath(String),ODGInputFormat,3,feature-envy
DefaultDrawingViewTransferHandler.java,importData(JComponentTransferableHashSetPoint),DefaultDrawingViewTransferHandler,1,feature-envy
CustomDistortionTrack.java,CustomDistortionTrack(ObjectInfo),CustomDistortionTrack,1,feature-envy
CustomDistortionTrack.java,apply(double),CustomDistortionTrack,1,feature-envy
CustomDistortionTrack.java,duplicate(Object),CustomDistortionTrack,1,feature-envy
CustomDistortionTrack.java,copy(Track),CustomDistortionTrack,1,feature-envy
BendDistortion.java,transform(Mesh),BendDistortion,1,feature-envy
TriangleMesh.java,doSubdivide(TriangleMeshVertex[]Edge[]Face[]boolean[]Vertex[]Edge[]Face[]double[][][]double[][][]int[]),TriangleMesh,1,feature-envy
SplineMesh.java,interpOneAxis(MeshVertex[][]float[]double[][][]booleandouble),SplineMesh,1,feature-envy
SoftwareCanvasDrawer.java,renderFlatTriangle(Vec2doubleVec2doubleVec2doubleintintdoubleintRGBColor),SoftwareCanvasDrawer,1,feature-envy
SoftwareCanvasDrawer.java,renderSmoothTriangle(Vec2doubleVec2doubleVec2doubleintintdoubleRGBColorRGBColorRGBColor),SoftwareCanvasDrawer,2,feature-envy
PhotonMap.java,propagateRay(RayOctreeNodeRTObjectdoubleMaterialMappingMaterialMappingMat4Mat4RGBColorintdoublebooleanboolean),PhotonMap,4,feature-envy
Raytracer.java,traceLightRay(RayLightintOctreeNodeOctreeNodedoubledoubleMaterialMappingMaterialMappingMat4Mat4),Raytracer,3,feature-envy
Raytracer.java,propagateRay(RayOctreeNodedoubleMaterialMappingMaterialMappingMat4Mat4RGBColorRGBColorintdouble),Raytracer,3,feature-envy
OBJExporter.java,writeScene(ScenePrintWriterbooleandoublebooleanbooleanTextureImageExporterString),OBJExporter,3,feature-envy
Raster.java,createFinalImage(Vec3Vec3Vec3Vec3),Raster,2,feature-envy
Raster.java,renderTriangleGouraud(Vec2floatdoubledoubleRGBColorRGBColorVec2floatdoubledoubleRGBColorRGBColorVec2floatdoubledoubleRGBColorRGBColorRenderingTriangledoubledoublebooleanObjectMaterialInfoRasterContext),Raster,3,feature-envy
Raster.java,renderTriangleHybrid(Vec2floatVec3Vec3doubledoubleRGBColorVec2floatVec3Vec3doubledoubleRGBColorVec2floatVec3Vec3doubledoubleRGBColorRenderingTriangleVec3Vec3doubledoublebooleanObjectMaterialInfoRasterContext),Raster,3,feature-envy
Raster.java,renderTrianglePhong(Vec2floatVec3Vec3doubledoubleVec2floatVec3Vec3doubledoubleVec2floatVec3Vec3doubledoubleRenderingTriangleVec3Vec3doublebooleanbooleanObjectMaterialInfoRasterContext),Raster,3,feature-envy
ResultMetaData.java,newUpdateResultMetaData(Type[]),ResultMetaData,1,feature-envy
ResultMetaData.java,newSimpleResultMetaData(Type[]),ResultMetaData,1,feature-envy
ResultMetaData.java,newResultMetaData(int),ResultMetaData,1,feature-envy
Result.java,newResult(SessionDataInputRowInputBinaryint),Result,3,feature-envy
ParserDML.java,resolveUpdateExpressions(TableRangeVariable[]int[]Expression[]RangeVariable[]),ParserDML,3,feature-envy
SchemaObjectSet.java,addAllSQL(OrderedHashSetOrderedHashSetHsqlArrayListIteratorOrderedHashSet),SchemaObjectSet,3,feature-envy
StatementDML.java,performReferentialActions(SessionTableRowSetNavigatorDataChangeRowObject[]int[]HashSet),StatementDML,3,feature-envy
ParserDQL.java,readExpression(HsqlArrayListshort[]intintboolean),ParserDQL,3,feature-envy
Routine.java,getMethod(StringRoutineboolean[]boolean),Routine,3,feature-envy
IndexAVL.java,findNode(SessionPersistentStoreObject[]int[]intintintboolean),IndexAVL,3,feature-envy
SqlFile.java,displayResultSet(StatementResultSetint[]String),SqlFile,3,feature-envy
BaseHashMap.java,addOrRemoveMultiVal(longlongObjectObjectbooleanboolean),BaseHashMap,1,feature-envy
HttpMirrorThread.java,HttpMirrorThread(Socket),HttpMirrorThread,1,feature-envy
MonitorHandler.java,startElement(StringStringStringAttributes),MonitorHandler,4,feature-envy
XMLVersionDetector.java,reset(XMLComponentManager),XMLVersionDetector,1,feature-envy
XMLVersionDetector.java,startDocumentParsing(XMLEntityHandlershort),XMLVersionDetector,2,feature-envy
XMLVersionDetector.java,fixupCurrentEntity(XMLEntityManagerchar[]int),XMLVersionDetector,3,feature-envy
XMLEntityManager.java,setupCurrentEntity(StringXMLInputSourcebooleanboolean),XMLEntityManager,3,feature-envy
sparql.java,main(String[]),sparql,1,feature-envy
dbdump.java,main(String[]),dbdump,1,feature-envy
dbdump.java,dbdump(),dbdump,1,feature-envy
schemagen.java,determineLanguage(),schemagen,2,feature-envy
JenaReader.java,processArpOptions(ARPOptionsStringObjectRDFErrorHandler),JenaReader,1,feature-envy
LPInterpreter.java,run(),LPInterpreter,4,feature-envy
FBRuleInfGraph.java,prepare(),FBRuleInfGraph,1,feature-envy
Node.java,toString(),Node,1,feature-envy
MessageDialog.java,MessageDialog(FrameStringString),MessageDialog,1,feature-envy
Relation.java,Relation(List),Relation,1,feature-envy
Relation.java,Relation(intint),Relation,1,feature-envy
TilePopup.java,TilePopup(TileFreeColClientCanvasGUI),TilePopup,4,feature-envy
SimpleCombatModel.java,resolveAttack(UnitUnitbooleanfloatList),SimpleCombatModel,4,feature-envy
InteractionsEditorKit.java,getContentType(),InteractionsEditorKit,1,feature-envy
InteractionsEditorKit.java,getViewFactory(),InteractionsEditorKit,1,feature-envy
InteractionsDJDocument.java,setColoring(intGraphics),InteractionsDJDocument,3,feature-envy
AutoCompletePopup.java,show(ComponentStringStringintSizedIterableSizedIterableintRunnableSizedIterable),AutoCompletePopup,1,feature-envy
VariableStack.java,VariableStack(),VariableStack,1,feature-envy
VariableStack.java,VariableStack(int),VariableStack,1,feature-envy
VariableStack.java,clone(),VariableStack,1,feature-envy
Sort.java,compileSortRecordFactory(VectorClassGeneratorMethodGeneratorString),Sort,1,feature-envy
